date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year
2024-12-24,147143188.6437585,1.5377774050730952e-11,619004128.1293197,8.294052923110443e-16,1481438051.9946778,4.33780432090319e-17,121097741.08910383,5.557577461758053e-17,102074842.18708369,1.0269430104674478e-17,9.386285402423313e-16,1.5378712679271193e-11,0.010495106707452654,0.02083887531689176,0.7122512803998228,40166,2024
2024-12-25,147136519.0278483,1.5379168214079807e-11,619842102.5721054,8.271642356607518e-16,1483781068.9519725,4.324115610704567e-17,120005251.66359825,5.659226872120598e-17,101503935.93352367,1.0385275261350272e-17,9.373829357503538e-16,1.5380105597015557e-11,0.001680203305628671,-0.0019276411349216861,0.7110419320616912,38485,2024
2024-12-26,147130533.87851104,1.538041946340526e-11,620724354.2349385,8.248145666041039e-16,1486110352.160805,4.3105712645125047e-17,118911351.92713511,5.763827507158453e-17,100958057.59763941,1.0497884859096916e-17,9.360564391799104e-16,1.538135551984444e-11,0.005696750281405416,0.010026154791019832,0.7160078126356584,38762,2024
2024-12-27,147125203.92986828,1.5381533865676987e-11,621650528.2609388,8.223586762805934e-16,1488425243.4905846,4.2971735550934016e-17,117816069.25320342,5.871493041937869e-17,100437898.11244912,1.0606901762399362e-17,9.346522440133055e-16,1.5382468517921e-11,-0.0061123520475015215,-0.0193767591567338,0.7192395008680869,39041,2024
2024-12-28,147120501.6578473,1.5382517131930152e-11,622620243.8066491,8.197990647257664e-16,1490725085.3366637,4.2839247056391234e-17,116719430.50582187,5.98234271209037e-17,99944138.44950645,1.0711964396117752e-17,9.33173703299179e-16,1.5383450305633453e-11,0.015424699301292106,0.03742225426557758,0.715660401915611,39041,2024
2024-12-29,147116402.1911257,1.5383374425810878e-11,623633093.0549064,8.171383380921845e-16,1493009221.2473822,4.2708268880298195e-17,115621462.50856622,6.096501594373066e-17,99477445.99378958,1.0812709235837129e-17,9.316243321520506e-16,1.538430605014303e-11,0.01766999842354369,0.03793203127113187,0.7141337464925173,39883,2024
2024-12-30,147112884.65006506,1.538411008262626e-11,624688639.9952407,8.143792062512201e-16,1495276997.03071,4.2578822184612685e-17,114522192.96554615,6.214100852668773e-17,99038470.26624674,1.090877364523802e-17,9.300078106077585e-16,1.538504009043687e-11,0.009038335921544662,0.015439989905500096,0.7148685304374954,39319,2024
2024-12-31,147109933.83503303,1.538472725534042e-11,625786419.2133859,8.115244801391083e-16,1497527762.5653622,4.245092749242781e-17,113421651.96363302,6.335277925540995e-17,98627838.00026582,1.099979905169522e-17,9.283279859386411e-16,1.538565558332636e-11,-0.005720110600774001,-0.010238720334389422,0.7124917092068485,38205,2024
2025-01-01,147107542.05443645,1.5385227531407226e-11,626925935.0611247,8.085770679018578e-16,1499760874.4204698,4.232460456294155e-17,112319874.06906888,6.460176639749107e-17,98246147.77554676,1.1085434398591544e-17,9.265888732608821e-16,1.5386154120280486e-11,0.011525478983170247,0.02341934914569368,0.714783005891166,37108,2025
2025-01-02,147105710.77242726,1.5385610587450495e-11,628106661.6322354,8.055399687981368e-16,1501975699.1924155,4.2199872229822775e-17,111216900.87400036,6.588947250046558e-17,97893964.62016425,1.1165339752879452e-17,9.247946532813045e-16,1.5386535382103774e-11,0.0008112799724381211,0.00116720767725946,0.7096704043644011,39040,2025
2025-01-03,147104451.71921846,1.5385873956574292e-11,629328043.899586,8.024162640555864e-16,1504171617.2468967,4.207674822145623e-17,110112783.69640762,6.721746425495481e-17,97571815.13060255,1.1239189898878883e-17,9.229496664308763e-16,1.5386796906240723e-11,0.005910032385817055,0.01515557420227568,0.7152141857420174,39599,2025
2025-01-04,147103787.17705524,1.5386012968427802e-11,630589500.1698707,7.992091044316581e-16,1506348026.392787,4.195524898986611e-17,109007586.0546438,6.858737219142286e-17,97280183.6565905,1.1306677735014484e-17,9.210584033479617e-16,1.538693402683115e-11,0.025376322711030987,0.058169990373582975,0.7093671252514574,36838,2025
2025-01-05,147103749.3148338,1.5386020888670593e-11,631890425.7518588,7.959216949173724e-16,1508504344.984388,4.1835389575833735e-17,107901385.56692629,7.00008906425145e-17,97019509.9374572,1.1367517317464636e-17,9.191254924531853e-16,1.5386940014163047e-11,0.0006678305769814635,0.004109191535178018,0.718124126558409,37381,2025
2025-01-06,147104378.62576598,1.538588924649206e-11,633230197.5154849,7.92557277566895e-16,1510640014.0583222,4.1717183530727796e-17,106794275.05072229,7.145977834836356e-17,96790188.32563,1.142144645138935e-17,9.171556858973757e-16,1.538680640217796e-11,0.009947115008050258,0.016621994120425854,0.7153504522642121,39040,2025
2025-01-07,147105721.64817795,1.5385608312487195e-11,634608178.9180306,7.891191136529418e-16,1512754498.294137,4.160064290483891e-17,105686362.74922855,7.296585996395989e-17,96592568.49945487,1.1468228791170456e-17,9.151538453129111e-16,1.538652346633251e-11,0.004060747518678698,0.014509140180190231,0.713693063950433,37931,2025
2025-01-08,147107828.18627426,1.5385167681442723e-11,636023725.0876069,7.856104662604267e-16,1514847285.7500846,4.148577830283132e-17,104577771.71948846,7.452102863032127e-17,96426957.42814937,1.150765545523249e-17,9.131249286488119e-16,1.5386080806371372e-11,0.007374923903435451,0.01256879614746119,0.7159067894149804,37355,2025
2025-01-09,147110748.22518843,1.5384556919237972e-11,637476187.6144786,7.820345842258867e-16,1516917886.4143283,4.1372599002116064e-17,103468638.45229629,7.612724974480641e-17,96293622.3029217,1.1539546185846805e-17,9.110739791586559e-16,1.538546799321713e-11,0.00833543219668194,0.009503710779249915,0.7130908854966156,33390,2025
2025-01-10,147114528.71738565,1.5383766236623608e-11,638964918.7329406,7.783946881986609e-16,1518965829.6464806,4.126111312826594e-17,102359110.79110478,7.778656608638934e-17,96192794.12329942,1.1563750103319901e-17,9.090061175166362e-16,1.5384675242741124e-11,0.01477496820793758,0.029876261431445623,0.7115388520685887,36030,2025
2025-01-11,147119210.45366296,1.5382787145038368e-11,640489274.5603759,7.746939595869211e-16,1520990660.6337445,4.115132787917526e-17,101249345.2398989,7.950110443471716e-17,96124671.55975787,1.1580146132026613e-17,9.069265380328402e-16,1.53836940715764e-11,0.01774848622005867,0.03192318340469877,0.7095408096535054,36838,2025
2025-01-12,147124825.3139021,1.5381613032490427e-11,642048617.0487815,7.709355331227921e-16,1522991936.1081593,4.104324978340658e-17,100139503.84292324,8.127308368183654e-17,96089424.59893885,1.1588643213137032e-17,9.048405098011722e-16,1.538251787300023e-11,0.013914874126049892,0.025897155318703374,0.7130431802180767,39600,2025
2025-01-13,147131394.25367838,1.538023958483691e-11,643642314.3865254,7.671224935249869e-16,1524969219.7568011,4.093688496873082e-17,99029750.96539062,8.310482415980851e-17,96087197.39347774,1.158918044576073e-17,9.027533830992869e-16,1.538114233822001e-11,0.007544876722581608,0.014432181811341186,0.7108670780375825,39041,2025
2025-01-14,147138926.33897692,1.5378664987084022e-11,645269739.8149941,7.632578761523272e-16,1526922077.9142935,4.083223940923031e-17,97920250.42274892,8.499875759531433e-17,96118109.79606892,1.1581727286218359e-17,9.006706004430901e-16,1.5379565657684465e-11,0.00929298417680279,0.01818279118892828,0.7145128982400926,38207,2025
2025-01-15,147147418.95859557,1.5376889877687453e-11,646930269.1469195,7.593446707701842e-16,1528850076.138265,4.072931911971776e-17,96811163.40096357,8.695743692337748e-17,96182257.31091943,1.1566283870830609e-17,8.985977106841101e-16,1.537778847539814e-11,0.005293184577149077,0.01136730092572864,0.7081285414240773,38484,2025
2025-01-16,147156859.07913435,1.537491708431766e-11,648623277.5530299,7.553858269340923e-16,1530752777.0797877,4.0628130277160145e-17,95702647.4457977,8.89835452715557e-17,96279709.57701555,1.1542881429453475e-17,8.965403839122615e-16,1.537581362470157e-11,0.00673749225195723,0.008131250328661625,0.7087035979839889,38761,2025
2025-01-17,147167225.1789666,1.5372751217398322e-11,650348136.2860885,7.513842593371877e-16,1532629739.7364566,4.052867926650398e-17,94594856.53594196,9.107990374489258e-17,96410507.84586273,1.1511582667700105e-17,8.945044250162845e-16,1.5373645721823337e-11,-0.001051373592005683,-0.005044400960703166,0.7105926953049253,39039,2025
2025-01-18,147178489.40356848,1.5370398217354234e-11,652104209.898754,7.473428518249341e-16,1534480519.8574502,4.043097266507427e-17,93487942.01053458,9.324947804865607e-17,96574662.08633961,1.1472481953976433e-17,8.92495784492641e-16,1.5371290713138726e-11,0.013818986243080257,0.01905730352186846,0.7106822811768782,39602,2025
2025-01-19,147190619.5420827,1.5367864939385768e-11,653890854.2596663,7.432644594390627e-16,1536304671.0797193,4.033501718921993e-17,92382053.9892297,9.549538430615402e-17,96772148.30250119,1.1425705163566118e-17,8.905205660980027e-16,1.5368755459951866e-11,0.0031066099931181053,0.005500069148919597,0.7130554956296777,37931,2025
2025-01-20,147203580.57695842,1.536515882770321e-11,655707415.4025276,7.391519085101446e-16,1538101746.3477964,4.024081962753599e-17,91277342.9220578,9.782089457151578e-17,97002906.45508026,1.137140908799403e-17,8.885850317971904e-16,1.5366047412735008e-11,-0.004678121400602452,-0.01673518581536926,0.7110256060928482,38762,2025
2025-01-21,147217335.72726947,1.5362287695787797e-11,657553229.045315,7.350079952691347e-16,1539871299.2635496,4.014838677938102e-17,90173960.99520867,1.0022944251497362e-16,97266839.14088315,1.1309780385210516e-17,8.866956049487e-16,1.5363174391392746e-11,0.003957634131388012,0.0027823825362755946,0.7198577248005681,37383,2025
2025-01-22,147231847.04017082,1.5359259601225825e-11,659427620.518031,7.308354836451935e-16,1541612885.1568005,4.0057725409364965e-17,89072063.23954028,1.0272462963669197e-16,97563810.98504946,1.124103410322289e-17,8.848588727944733e-16,1.536014446009862e-11,-0.0009060047271038667,-0.000877843366015473,0.7093546496822403,39322,2025
2025-01-23,147247075.67025757,1.535608278584193e-11,661329904.8192123,7.26637102918746e-16,1543326061.8110456,3.9968842220777467e-17,87971808.30152263,1.0531023220318348e-16,97893648.56820205,1.1165411848123332e-17,8.830815891908303e-16,1.5356965867431123e-11,0.008507759128456995,0.021600978450199308,0.7244396770625007,40169,2025
2025-01-24,147262982.03430158,1.5352765641939635e-11,663259386.5532005,7.224155457871771e-16,1545010389.900046,3.988174384459243e-17,86873358.92926754,1.0799020891883272e-16,98256140.63792494,1.1083179687861237e-17,8.813706782384635e-16,1.5353647012617874e-11,0.004029685518213076,0.008789047919052453,0.7104086371420588,38762,2025
2025-01-25,147279526.054937,1.534931666009421e-11,665215359.5622904,7.18173467228171e-16,1546665433.2925231,3.9796436835571735e-17,85776882.30549744,1.1076870912865625e-16,98651038.32671417,1.0994625889305831e-17,8.797332390817049e-16,1.535019639333329e-11,0.0021957500130924835,0.004202670557479666,0.7080713524887188,39042,2025
2025-01-26,147296667.71779463,1.53457443117788e-11,667197106.1592256,7.139134843211402e-16,1548290759.4705007,3.971292766269482e-17,84682550.43479934,1.136500810657834e-16,99078055.11181737,1.0900058580004566e-17,8.78176551629623e-16,1.534662248833043e-11,0.015991724028906924,0.030770740844773804,0.7155017908671002,40450,2025
2025-01-27,147314368.15175006,1.53420568233338e-11,669203895.9982076,7.096381768907851e-16,1549885940.3769386,3.963122267787973e-17,83590540.8639441,1.166388792939288e-16,99536866.3199232,1.0799803405896304e-17,8.7670808226849e-16,1.5342933531416067e-11,0.006253605913100759,0.01799430406638852,0.707864185248551,40167,2025
2025-01-28,147332591.37397677,1.533826181208888e-11,671234984.8056282,7.053500884578862e-16,1551450554.0313148,3.9551328046166946e-17,82501038.05905679,1.1973987009831125e-16,100027108.12821089,1.069420121858104e-17,8.753354878209455e-16,1.53391371475767e-11,0.013984874963217436,0.03245546141954485,0.7186118389495539,40166,2025
2025-01-29,147351306.68926072,1.5334365787246216e-11,673289613.4050303,7.010517265724688e-16,1552984187.1748877,3.947324962481256e-17,81414235.73434786,1.2295803329691307e-16,100548376.25940587,1.0583605770618013e-17,8.740666152648125e-16,1.5335239853861482e-11,0.0024853288995645493,0.0007093232166376121,0.707326948668478,40166,2025
2025-01-30,147370491.49233082,1.5330373568232438e-11,675367007.6402473,6.967455613219346e-16,1554486438.9799323,3.939699279049516e-17,80330340.26872669,1.2629855901880193e-16,101100224.878631,1.0468381336198385e-17,8.729094944674301e-16,1.5331246477726904e-11,0.002858993643503557,0.007006361816306426,0.7105395255432483,39602,2025
2025-01-31,147390133.95387647,1.532628772883608e-11,677466379.8038455,6.924340208928232e-16,1555956925.4865465,3.932256223251174e-17,79249575.04376963,1.2976683863825538e-16,101682166.45704883,1.0348900134815551e-17,8.718723218984059e-16,1.532715960115798e-11,0.008298322884328403,0.016061357761774177,0.7115876226900406,40446,2025
2025-02-01,147410234.90925238,1.5322108208718142e-11,679586931.9124063,6.881194836944415e-16,1557395284.036251,3.9249961749229956e-17,78172185.17015056,1.3336845021664548e-16,102293673.39613469,1.0225539451435096e-17,8.70963435111752e-16,1.5322979172153255e-11,0.0054640096517874475,0.00995307506430015,0.7149157993727103,39319,2025
2025-02-02,147430808.35260528,1.5317832216009516e-11,681727860.6645542,6.838042676162216e-16,1558801176.764091,3.917919409462578e-17,77098441.8174659,1.3710914003571102e-16,102934181.88809909,1.0098678433160537e-17,8.70191280179719e-16,1.5318702407289696e-11,0.0021249854006107575,0.008306576731134357,0.7127084105555058,39040,2025
2025-02-03,147451880.29089746,1.531345447120153e-11,683888363.3812624,6.794906180270242e-16,1560174292.3570218,3.9110260913417696e-17,76028645.39511721,1.4099480242868544e-16,103603097.8977613,9.968694670861741e-18,8.695643760399891e-16,1.531432403557757e-11,0.027162620723855446,0.055679997272443625,0.7135902486812536,41307,2025
2025-02-04,147473486.17723024,1.530896774577654e-11,686067643.9390085,6.751806965819155e-16,1561514345.7525585,3.904316277927667e-17,74963127.1656387,1.4503145972677726e-16,104299804.5646138,9.835960780431686e-18,8.690912798684011e-16,1.5309836837056408e-11,0.008138397565249885,0.012243646376199176,0.7151029000022241,42174,2025
2025-02-05,147495667.4834373,1.5304363578433256e-11,688264917.8018483,6.708765725619431e-16,1562821075.9980757,3.897789932318761e-17,73902249.32986552,1.49225242971904e-16,105023670.03115653,9.700841227206043e-18,8.687805560842408e-16,1.530523235898934e-11,0.013593913157150861,0.02742350866794812,0.716604446827153,42174,2025
2025-02-06,147518468.04600787,1.5299633036730137e-11,690479415.6329508,6.665802176128133e-16,1564094242.8506584,3.8914469421574e-17,72846403.96873276,1.535823727890194e-16,105774054.79437861,9.563689583609268e-18,8.686407494070159e-16,1.5300501677479543e-11,0.005865711360113745,0.012091852766469843,0.7190567086001108,39882,2025
2025-02-07,147541930.6666575,1.529476742405824e-11,692710385.379296,6.622935038811048e-16,1565333622.7653356,3.885287141115976e-17,71796011.33639224,1.581091390482766e-16,106550318.00706095,9.424846315963249e-18,8.686803606565043e-16,1.5295636104418895e-11,0.007051627944823216,0.014766780041319412,0.7138631518144651,40164,2025
2025-02-08,147566094.2195445,1.5289758879717944e-11,694957092.9902267,6.580182050279409e-16,1566539004.7800744,3.879310330516919e-17,70751517.91645063,1.6281187779530383e-16,107351822.49931234,9.284637111556573e-18,8.689078232399704e-16,1.5290627787541184e-11,0.016687989916027667,0.035602590888010044,0.71223823890633,39601,2025
2025-02-09,147590991.34391227,1.528460085594945e-11,697218822.0155535,6.537559994683267e-16,1567710186.6168418,3.873516299531891e-17,69713394.50453687,1.6769694410694423e-16,108177938.50704403,9.143371707199752e-18,8.693314782777897e-16,1.528547018742773e-11,0.011938886687777593,0.02581088372408097,0.7112377007625182,40733,2025
2025-02-10,147616646.72970083,1.5279288470598813e-11,699494872.3066521,6.495084752661486e-16,1568846971.1901603,3.8679048430643535e-17,68682134.47158247,1.7277067966775621e-16,109028046.17330596,9.001343162649766e-18,8.699595465271982e-16,1.528015843014534e-11,0.02705904260153595,0.04747514624240859,0.7182664355959926,39882,2025
2025-02-11,147643076.00393897,1.527381873408891e-11,701784558.0106775,6.452771362129885e-16,1569949163.6691492,3.8624757766566774e-17,67658252.32724729,1.780393737417389e-16,109901536.901344,8.85882751963618e-18,8.708000952409304e-16,1.5274689534184152e-11,0.0112941141856328,0.029394907319597464,0.7099493006938469,41020,2025
2025-02-12,147670285.23772946,1.5268190646940188e-11,704087205.0574915,6.410634086331998e-16,1571016569.2327712,3.857228947801161e-17,66642282.713992536,1.8350921585120056e-16,110797813.66101694,8.716083784933447e-18,8.718609977473453e-16,1.5269062507937936e-11,-0.004834354779774193,-0.023855090430916222,0.7214762657652736,40734,2025
2025-02-13,147698271.07192436,1.526240516865251e-11,706402148.3859744,6.368686484051097e-16,1572048991.632588,3.852164243163967e-17,65634779.966958925,1.8918623806469998e-16,111716290.41559651,8.573354169057488e-18,8.731498830705068e-16,1.5263278318535583e-11,0.0012726879702021827,0.002480680268802604,0.7123913960628314,40449,2025
2025-02-14,147727021.3955969,1.5256465072041954e-11,708728729.1972287,6.326941476534161e-16,1573046232.6013753,3.847281591603994e-17,64636318.334285274,1.9507624457525209e-16,112656390.92433219,8.430864504968093e-18,8.746740726496761e-16,1.5257339746114602e-11,-0.003367501549866602,-0.008756866260020922,0.7109980744893736,40734,2025
2025-02-15,147756516.43103847,1.5250374713720508e-11,711066292.5117545,6.285411406288886e-16,1574008092.0311918,3.842580963423727e-17,63647492.86361467,2.011847263562006e-16,113617547.23921458,8.28882477114644e-18,8.764405013904729e-16,1.52512511542219e-11,-0.006015358335668517,-0.007180777736953681,0.7153080079329481,39884,2025
2025-02-16,147786730.02096206,1.5244139763291026e-11,713414185.2305837,6.244108084659739e-16,1574934368.7329025,3.838062366819305e-17,62668920.85284425,2.0751675908440988e-16,114599198.21209462,8.147429654872249e-18,8.784556208734491e-16,1.52450182189119e-11,-0.00024508579588468295,-0.0005567075652587374,0.7158156032855962,40166,2025
2025-02-17,147817630.90398866,1.523776693563658e-11,715771754.7778188,6.203042827484992e-16,1575824861.523287,3.8337258427975945e-17,61701243.67673885,2.1407688305987582e-16,115600788.25418217,8.006859112532702e-18,8.807252833488838e-16,1.5238647660919928e-11,0.002284778395681205,0.008896119904234206,0.7130706157648677,40449,2025
2025-02-18,147849183.80462763,1.5231263762203518e-11,718138348.2741826,6.162226480421783e-16,1576679370.3846426,3.8295714598122314e-17,60745128.76243464,2.2086896434902362e-16,116621766.46995799,7.867278908018368e-18,8.832546058973427e-16,1.5232147016809416e-11,0.014618961161312356,0.027055097183099768,0.7150390143357367,41021,2025
2025-02-19,147881350.23585254,1.5224638422181762e-11,720513312.092762,6.121669437109635e-16,1577497697.4965446,3.825599309086415e-17,59801271.499254994,2.2789603672847746e-16,117661586.16000332,7.728841131065161e-18,8.860478146613702e-16,1.5225524469996424e-11,0.0083500540427843,0.014876811531467986,0.7166628121981045,40735,2025
2025-02-20,147914088.99402568,1.521789963755344e-11,722895991.594471,6.081381654025923e-16,1578279648.0271049,3.8218095011534095e-17,58870396.91834566,2.3516012418405985e-16,118719704.58150673,7.591684711023176e-18,8.891080693092094e-16,1.5218788745622748e-11,0.006704742695883277,0.01650341443643208,0.7116631234378724,40165,2025
2025-02-21,147947356.40345675,1.5211056619990126e-11,725285730.829944,6.041372665783024e-16,1579025030.6704745,3.818202163660058e-17,57953261.04937891,2.426620437378333e-16,119795582.7831202,7.455935947600215e-18,8.924372679003365e-16,1.5211949057258026e-11,0.003979233176018147,0.009254950463794537,0.7173810528636922,40449,2025
2025-02-22,147981106.43871516,1.5204119043064893e-11,727681872.0191728,6.001651603924783e-16,1579733658.018467,3.814777439991886e-17,57050651.94674491,2.504011882098088e-16,120888685.29201007,7.321709080169413e-18,8.960358320823755e-16,1.5205015078896974e-11,-0.000908895582755624,-0.006068075854002329,0.7117262649051098,39040,2025
2025-02-23,148015290.9203694,1.5197096999502982e-11,730083754.6790777,5.96222722107667e-16,1580405346.9559765,3.8115354877941545e-17,56163390.47761892,2.583752880690652e-16,121998479.42479946,7.189106912680259e-18,8.99902471967354e-16,1.519799690197495e-11,0.015972482520559043,0.035368026038488945,0.7146531072814951,41017,2025
2025-02-24,148049860.04296213,1.5190000890457682e-11,732490714.3735864,5.923107920462152e-16,1581039919.3700047,3.808476475991249e-17,55292331.082814515,2.6658015064020703e-16,123124434.03174299,7.058221502011804e-18,9.040339289483466e-16,1.519090492438663e-11,0.0034363456821269343,0.0010689278170394922,0.7168162140684092,41595,2025
2025-02-25,148084763.5338436,1.5182841185935957e-11,734902081.2295434,5.884301788082844e-16,1581637203.540416,3.80560057854233e-17,54438362.848619945,2.750093735509354e-16,124266017.5932521,6.9291349020139455e-18,9.08424693046657e-16,1.5183749610629002e-11,0.005053977987105636,0.010717573778093358,0.714962243876286,41020,2025
2025-02-26,148119952.7108021,1.5175628002142565e-11,737317178.6006194,5.845816621274059e-16,1582197036.5829685,3.80290796317152e-17,53602411.318510614,2.836540277875181e-16,125422695.80567436,6.801919931692005e-18,9.130666894783313e-16,1.5176541068832044e-11,0.007627356243548834,0.010793738298235819,0.7111912570400304,41020,2025
2025-02-27,148155383.53640845,1.516837047664926e-11,739735322.5233103,5.807659943722973e-16,1582719268.1548793,3.800398774088026e-17,52785441.43238381,2.925023052198555e-16,126593929.12574758,6.67664090613437e-18,9.179489282391673e-16,1.51692884255775e-11,0.022641653236946186,0.045341034708338,0.7126806420134917,41596,2025
2025-02-28,148191020.41348425,1.516107599474807e-11,742155822.7566714,5.769838995526086e-16,1583203765.2384033,3.798073109602922e-17,51988461.68934459,3.0153912798712627e-16,127779171.10573427,6.5533542441253426e-18,9.230571128798894e-16,1.5161999051860948e-11,0.00625212873349752,0.012572245411748147,0.7100617970044494,41307,2025
2025-03-01,148226839.99772668,1.515374941580829e-11,744577986.0271624,5.73236069040247e-16,1583650417.2383313,3.795930998309287e-17,51212529.04937294,3.107457246135597e-16,128977868.52903187,6.4321088680641145e-18,9.283732125049637e-16,1.5154677789020796e-11,0.0013070862467881262,0.004422136162769048,0.7134632423142716,39883,2025
2025-03-02,148262833.959754,1.5146392517825635e-11,747001121.4928586,5.695231542096188e-16,1584059140.1275444,3.7939723798628986e-17,50458753.4001329,3.2009918978299577e-16,130189464.0887384,6.312946358749205e-18,9.338750141499927e-16,1.5147326392839784e-11,0.001966682708158574,-1.2800533061693791e-06,0.7145534532033709,41020,2025
2025-03-03,148299009.71604687,1.5139003859266672e-11,749424547.5726969,5.658457575016464e-16,1584429878.3385944,3.7921970965366787e-17,49728300.02541955,3.295720570618375e-16,131413401.57650505,6.195900913196973e-18,9.395356864420477e-16,1.5139943394953114e-11,0.011469384980901167,0.026856010182900073,0.7214775986426428,40733,2025
2025-03-04,148335388.760953,1.5131579131136462e-11,751847598.6409205,5.622044242702516e-16,1584762603.718703,3.790604898736992e-17,49022388.78105891,3.3913192023198e-16,132649132.60054769,6.080999234997794e-18,9.453233927245993e-16,1.5132524454529187e-11,0.012515343031325501,0.02699570211459054,0.7165191736041743,41883,2025
2025-03-05,148372003.06862104,1.5124111901173195e-11,754269630.1092061,5.5859963755711285e-16,1585057311.8604581,3.789195462920673e-17,48342289.549160354,3.4874113624096573e-16,133896123.29913922,5.968260511306929e-18,9.512009889385924e-16,1.5125063102162134e-11,0.013751050653716701,0.0243812174729981,0.7116599787776238,41307,2025
2025-03-06,148408890.59723914,1.511659453782013e-11,756690021.0955724,5.550318167811074e-16,1585314016.9052274,3.7879684166358894e-17,47689314.49229283,3.5835663450238613e-16,135153859.68480504,5.8576965831229124e-18,9.571258320329752e-16,1.5117551663652163e-11,0.0012929114997123963,0.0015556110858176348,0.7132922372554232,42174,2025
2025-03-07,148446090.9490858,1.5109019098536345e-11,759108174.7470806,5.51501319987058e-16,1585532746.095869,3.786923364594929e-17,47064808.14111455,3.6792985006480465e-16,136421850.94819343,5.7493123315891945e-18,9.63049716029401e-16,1.5109982148252375e-11,0.013400259860338222,0.020895748269925764,0.7170387522900108,41307,2025
2025-03-08,148483641.85193855,1.510137804717031e-11,761523516.8595511,5.48008448489821e-16,1585713535.0024853,3.78605991140304e-17,46470136.2939707,3.774067959832483e-16,137699630.7841622,5.643106233900452e-18,9.689189498210001e-16,1.510234696612013e-11,0.003376552127153812,0.0031633822120542858,0.716054121080157,40165,2025
2025-03-09,148521576.65679342,1.5093664761568128e-11,763935493.5654825,5.445534526502961e-16,1585856423.8148155,3.785377679110016e-17,45906674.32952564,3.867282920688633e-16,138986757.22712904,5.539071014332031e-18,9.746745925245914e-16,1.5094639436160652e-11,0.00338058447551983,0.001937704810316666,0.713998655747219,40734,2025
2025-03-10,148559922.72930747,1.508587385732514e-11,766343568.684236,5.411365378622492e-16,1585961454.6886396,3.7848763196863986e-17,45375795.14989649,3.9583036941965707e-16,140282811.5553253,5.437194323112506e-18,9.802528648018827e-16,1.5086854110189944e-11,0.007667926233905904,0.015828167653309962,0.717127080643763,40449,2025
2025-03-11,148598700.49901363,1.5078001376461992e-11,768747221.0676335,5.377578702619054e-16,1586028669.949926,3.7845555233920216e-17,44878856.75394389,4.0464486959464897e-16,141587396.69015872,5.337459398558074e-18,9.855857544890328e-16,1.507898696221648e-11,0.014780941247584436,0.024749078473761,0.714470939345281,40449,2025
2025-03-12,148637922.9566745,1.5070044884198834e-11,771145942.07366,5.344175819867645e-16,1586058110.9487963,3.7844150240496586e-17,44417189.40024619,4.1310025260285464e-16,142900135.33895612,5.239845689843384e-18,9.90601830519959e-16,1.5071035486029355e-11,0.015000384877263729,0.0391720641769294,0.7117128538215807,40165,2025
2025-03-13,148677595.4689792,1.5062003500786588e-11,773539233.2030691,5.311157759582398e-16,1586049817.4208739,3.784454601915861e-17,43992082.38886884,4.2112261915934214e-16,144220668.00034693,5.1443294319128305e-18,9.952272705686534e-16,1.5062998728057155e-11,0.00805024931730506,0.01809209714690845,0.715958498763073,40734,2025
2025-03-14,148717715.8493752,1.5053877881121262e-11,775926603.9166652,5.278525301887471e-16,1586003827.2807782,3.7846740845145856e-17,43604770.59315101,4.2863694086715117e-16,145548650.89529797,5.05088417020432e-18,9.993870960712484e-16,1.5054877268217333e-11,0.004393271199547207,0.011507188114875331,0.7118019908532086,40734,2025
2025-03-15,148758274.65662572,1.5045670148173956e-11,778307569.671201,5.246279015875742e-16,1585920176.8039372,3.785073345644955e-17,43256420.95398824,4.3556847838866263e-16,146883753.88521457,4.959481234052229e-18,1.0030065946667385e-15,1.504667315476862e-11,0.011880526704210106,0.02265006813864419,0.7145481940711511,39040,2025
2025-03-16,148799255.68823364,1.5037383787150776e-11,780681650.2293262,5.214419292192089e-16,1585798901.1441255,3.785652302812576e-17,42948119.18757616,4.418443535477521e-16,148225658.45797038,4.870090157238832e-18,1.0060128959523257e-15,1.5038389800046728e-11,0.011158726114903405,0.015910264012169925,0.7156025540619564,40166,2025
2025-03-17,148840636.60988525,1.5029023512517175e-11,783048368.2907512,5.182946369829071e-16,1585640035.1024024,3.786410913482378e-17,42680856.95809172,4.473952277625014e-16,149574055.87254724,4.7826790445309965e-18,1.0083366529247633e-15,1.50300318491701e-11,0.005076552587621712,0.011475570934012856,0.7140383628825259,39601,2025
2025-03-18,148882389.63536343,1.5020595125343074e-11,785407248.4544553,5.151860357342417e-16,1585443614.0329938,3.78734917069289e-17,42455519.749579616,4.521570271686896e-16,150928645.53615004,4.6972148850371905e-18,1.0099137694948973e-15,1.502160503911257e-11,0.0074269689810664025,0.02160921832485315,0.7116024817845235,39320,2025
2025-03-19,148924482.16055903,1.5012105380496986e-11,787757816.4672374,5.121161249394843e-16,1585209674.763145,3.7884670986121395e-17,42272875.658555515,4.560726450985231e-16,152289133.64341962,4.6136638164547635e-18,1.0106871048405836e-15,1.5013116067601827e-11,-0.0006251003873930537,0.0023879534291144804,0.7100656258634461,39600,2025
