[23:31:53] [INFO] 
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] TEP GNSS Analysis Package v0.15 (Jaipur) - STEP 1.1: Data Acquisition
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] 
[23:31:53] [PROCESS] Building comprehensive station catalogue from authoritative sources
[23:31:53] [PROCESS] Fetching coordinates from authoritative sources...
[23:31:53] [PROCESS] Building comprehensive coordinate catalogue...
[23:31:53] [PROCESS] Fetching IGS network coordinates...
[23:31:54] [SUCCESS] Retrieved 767 stations from IGS network
[23:31:54] [PROCESS] Calculating geomagnetic coordinates for all stations...
[23:31:54] [SUCCESS] Geomagnetic coordinate calculation complete: 767 successful, 0 failed
[23:31:54] [SUCCESS] Built coordinate catalogue: 767 unique stations
[23:31:54] [SUCCESS] Stations with valid coordinates: 767/767 (100.0%)
[23:31:54] [SUCCESS] Geomagnetic coordinates: 767/767 stations (100.0%)
[23:31:54] [SUCCESS] Station catalogue built: 767 stations saved to step_1_1_station_coords_global.csv
[23:31:54] [INFO] Coordinate verification summary:
[23:31:54] [INFO]   Total stations in catalogue: 767
[23:31:54] [SUCCESS]   Stations with valid coordinates: 767
[23:31:54] [SUCCESS]   Verified stations for analysis: 767
[23:31:54] [SUCCESS] Final station catalogue: 767 stations (767 with valid coordinates)
[23:31:54] [INFO] Existing clock files: IGS:0 CODE:0 ESA:0
[23:31:54] [PROCESS] Generating download tasks...
[23:31:54] [INFO] Using date filter 2023-01-01 → 2025-06-30 (912 days)
[23:31:54] [SUCCESS] Tasks generated: IGS:912 CODE:912 ESA:912
[23:31:54] [INFO] 
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] PARALLEL CLOCK FILE ACQUISITION
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] 
[23:31:54] [PROCESS] Processing IGS: 912 files with 96 workers
[23:31:54] [PROCESS] IGS: Downloading 912 missing files...
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233590000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.1% | ETA: 1min
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233360000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.1% | ETA: 1min
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233370000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.2% | ETA: 1min
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233450000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.2% | ETA: 1min
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233580000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.3% | ETA: 1min
[23:36:18] [SUCCESS] ESA: ESA0OPSFIN_20233280000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.3% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233620000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.3% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233570000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.4% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233470000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.4% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233200000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.4% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233230000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.5% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233190000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.5% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233460000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.5% | ETA: 1min
[23:36:19] [INFO] [PROGRESS] Overall: 2149/2736 files (78.5%) | Rate: 8.1 files/sec
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240010000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.6% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233490000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.6% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233600000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.7% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233650000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.7% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240040000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.7% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233550000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233340000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 78.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240030000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233350000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.9% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233530000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.9% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240060000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 78.9% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233510000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.0% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233520000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.0% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240020000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.1% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240070000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.1% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240160000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.1% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233400000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.2% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20232450000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.2% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240090000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.2% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240170000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.3% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240130000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.3% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233390000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.3% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233610000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.4% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240200000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.4% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233480000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.5% | ETA: 1min
[23:36:19] [INFO] [PROGRESS] Overall: 2174/2736 files (79.5%) | Rate: 8.2 files/sec
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240350000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.5% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240190000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.5% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240270000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.6% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240310000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.6% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240240000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.6% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20232510000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.7% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20232490000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.7% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20232460000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240260000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240250000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.8% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20233560000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.9% | ETA: 1min
[23:36:19] [SUCCESS] ESA: ESA0OPSFIN_20240320000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 79.9% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240430000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 79.9% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20233500000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240440000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 80.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240080000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20233630000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.1% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240480000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.1% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240100000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240120000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240340000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240140000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.3% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240110000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 80.3% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240500000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.3% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240390000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.4% | ETA: 1min
[23:36:20] [INFO] [PROGRESS] Overall: 2199/2736 files (80.4%) | Rate: 8.3 files/sec
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240400000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 80.4% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240210000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.4% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240420000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.5% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232590000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.5% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240230000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.6% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240280000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.6% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240460000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.6% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240650000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240330000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240640000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240380000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.8% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240510000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.8% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240370000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.8% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240550000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 80.9% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240470000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 80.9% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240530000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240360000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240520000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.0% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232690000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.1% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240660000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.1% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240450000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.1% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240680000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240570000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240750000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.2% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240180000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.3% | ETA: 1min
[23:36:20] [INFO] [PROGRESS] Overall: 2224/2736 files (81.3%) | Rate: 8.3 files/sec
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240710000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.3% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240820000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.4% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240690000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.4% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240700000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.4% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240810000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.5% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232730000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.5% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232760000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.5% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240800000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.6% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232920000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.6% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240850000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240560000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20240860000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.7% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232910000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.8% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232780000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.8% | ETA: 1min
[23:36:20] [SUCCESS] ESA: ESA0OPSFIN_20232860000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 81.8% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240720000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240600000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240870000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 81.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240540000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.0% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240830000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.0% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240910000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.1% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240920000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.1% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240760000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.1% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240900000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.2% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240620000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.2% | ETA: 1min
[23:36:21] [INFO] [PROGRESS] Overall: 2249/2736 files (82.2%) | Rate: 8.4 files/sec
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20232970000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.2% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240950000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240670000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240940000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240880000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.4% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20233070000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.4% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240960000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.5% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20233060000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.5% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241000000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.5% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240980000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.6% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240890000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.6% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240840000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.6% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20233110000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.7% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240990000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.7% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241170000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.7% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241080000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.8% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241010000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.8% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241180000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 82.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241190000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241140000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 82.9% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241040000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.0% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241050000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.0% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241110000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.0% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20240970000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.1% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241130000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.1% | ETA: 1min
[23:36:21] [INFO] [PROGRESS] Overall: 2274/2736 files (83.1%) | Rate: 8.5 files/sec
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241160000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.2% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241150000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.2% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241120000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.2% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20233160000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20233180000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241290000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.3% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241220000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.4% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241330000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.4% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241230000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.4% | ETA: 1min
[23:36:21] [SUCCESS] ESA: ESA0OPSFIN_20241200000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.5% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241410000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.5% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20233250000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.6% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241440000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.6% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241320000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.6% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241250000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.7% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241310000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.7% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241360000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.7% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241420000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.8% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241460000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.8% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241390000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.8% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241340000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 83.9% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241430000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 83.9% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241300000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 84.0% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241480000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 84.0% | ETA: 1min
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241270000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 84.0% | ETA: 1min
[23:36:22] [INFO] [PROGRESS] Overall: 2299/2736 files (84.0%) | Rate: 8.6 files/sec
[23:36:22] [SUCCESS] ESA: ESA0OPSFIN_20241060000_01D_30S_CLK.CLK.gz (2.3MB) | Progress: 84.1% | ETA: 1min
